config_name,first_choice_pct,avg_student_satisfaction_rate,workload_std_dev,balancing_penalty_weight,prog_first_choice,prog_second_choice,student_topic_satisfaction
Config_103,98.66666666666667,77.47222222222221,3.1177892133850467,2.0,50,10,50
Config_104,92.0,81.80555555555557,3.030205940301518,2.0,50,10,100
Config_106,100.0,76.13888888888889,3.1362388611973997,2.0,50,25,20
Config_107,96.66666666666667,78.63888888888889,3.093018497399263,2.0,50,25,50
Config_110,62.0,81.08333333333333,2.383725663879677,2.0,50,50,20
Config_114,100.0,76.13888888888889,3.1362388611973997,2.0,100,5,20
Config_115,100.0,76.13888888888889,3.1362388611973997,2.0,100,5,50
Config_116,98.66666666666667,77.47222222222221,3.1177892133850467,2.0,100,5,100
Config_118,100.0,76.13888888888889,3.1362388611973997,2.0,100,10,20
Config_119,100.0,76.13888888888889,3.1362388611973997,2.0,100,10,50
Config_120,98.66666666666667,77.47222222222221,3.1177892133850467,2.0,100,10,100
Config_122,100.0,76.13888888888889,3.1362388611973997,2.0,100,25,20
Config_123,100.0,76.13888888888889,3.1362388611973997,2.0,100,25,50
Config_124,98.66666666666667,77.47222222222221,3.1177892133850467,2.0,100,25,100
Config_126,100.0,76.13888888888889,3.1362388611973997,2.0,100,50,20
Config_127,98.66666666666667,77.47222222222221,3.1177892133850467,2.0,100,50,50
Config_128,96.66666666666667,78.63888888888889,3.093018497399263,2.0,100,50,100
Config_129,59.333333333333336,81.75,0.8259225391273728,5.0,10,5,10
Config_130,60.0,82.58333333333333,1.1558521507895203,5.0,10,5,20
Config_131,54.0,84.58333333333333,1.051296800963234,5.0,10,5,50
Config_132,54.0,84.75,1.139092909302495,5.0,10,5,100
Config_146,95.33333333333334,79.30555555555556,3.0047132786328303,5.0,20,5,20
Config_147,84.66666666666667,83.91666666666666,2.8129908054254,5.0,20,5,50
Config_148,82.0,84.58333333333333,2.7992845861906863,5.0,20,5,100
Config_149,89.33333333333333,77.41666666666667,2.715594913264182,5.0,20,10,10
Config_150,84.66666666666667,79.41666666666667,2.5323738411632353,5.0,20,10,20
Config_151,76.66666666666667,84.41666666666666,2.4395447956267122,5.0,20,10,50
Config_152,75.33333333333333,84.75,2.447415033934971,5.0,20,10,100
Config_163,98.66666666666667,77.47222222222221,3.1177892133850467,5.0,50,5,50
Config_164,92.0,81.80555555555557,3.030205940301518,5.0,50,5,100
Config_167,98.66666666666667,77.47222222222221,3.1177892133850467,5.0,50,10,50
Config_168,92.0,81.80555555555557,3.030205940301518,5.0,50,10,100
Config_171,96.66666666666667,78.63888888888889,3.093018497399263,5.0,50,25,50
Config_179,100.0,76.13888888888889,3.1362388611973997,5.0,100,5,50
Config_180,98.66666666666667,77.47222222222221,3.1177892133850467,5.0,100,5,100
Config_183,100.0,76.13888888888889,3.1362388611973997,5.0,100,10,50
Config_184,98.66666666666667,77.47222222222221,3.1177892133850467,5.0,100,10,100
Config_187,100.0,76.13888888888889,3.1362388611973997,5.0,100,25,50
Config_188,98.66666666666667,77.47222222222221,3.1177892133850467,5.0,100,25,100
Config_191,98.66666666666667,77.47222222222221,3.1177892133850467,5.0,100,50,50
Config_192,96.66666666666667,78.63888888888889,3.093018497399263,5.0,100,50,100
Config_193,54.0,81.08333333333333,0.3790600245041255,10.0,10,5,10
Config_194,52.0,82.08333333333333,0.3790600245041255,10.0,10,5,20
Config_195,44.666666666666664,84.58333333333333,0.5089902922077038,10.0,10,5,50
Config_196,44.666666666666664,84.75,0.54546554063774,10.0,10,5,100
Config_197,43.333333333333336,82.25,0.3790600245041255,10.0,10,10,10
Config_198,44.0,82.25,0.37906002450412557,10.0,10,10,20
Config_209,74.0,80.41666666666667,1.7291154814907286,10.0,20,5,10
Config_210,62.0,80.58333333333333,0.8712468752091359,10.0,20,5,20
Config_211,59.333333333333336,83.25,1.1558521507895205,10.0,20,5,50
Config_212,56.00000000000001,84.58333333333333,1.1048120107512163,10.0,20,5,100
Config_213,74.66666666666667,80.08333333333333,1.8474082579137285,10.0,20,10,10
Config_214,60.0,81.41666666666667,0.9143271813113512,10.0,20,10,20
Config_215,59.333333333333336,82.91666666666667,0.9753864925604495,10.0,20,10,50
Config_227,98.0,77.97222222222223,3.0805584474784626,10.0,50,5,50
Config_228,91.33333333333333,81.97222222222223,2.9983062465883825,10.0,50,5,100
Config_229,100.0,75.97222222222221,3.1054285537067297,10.0,50,10,10
Config_231,98.0,77.97222222222223,3.0805584474784626,10.0,50,10,50
Config_232,89.33333333333333,82.47222222222223,2.9203256473880534,10.0,50,10,100
Config_233,99.33333333333333,76.30555555555554,3.086794759421568,10.0,50,25,10
Config_234,97.33333333333334,76.97222222222221,2.9983062465883825,10.0,50,25,20
Config_235,94.0,79.08333333333334,2.9465484962305655,10.0,50,25,50
Config_241,100.0,75.97222222222221,3.1054285537067297,10.0,100,5,10
Config_244,98.66666666666667,77.47222222222221,3.1177892133850467,10.0,100,5,100
Config_245,100.0,75.97222222222221,3.1054285537067297,10.0,100,10,10
Config_248,98.66666666666667,77.47222222222221,3.1177892133850467,10.0,100,10,100
Config_252,98.66666666666667,77.47222222222221,3.1177892133850467,10.0,100,25,100
Config_253,100.0,75.97222222222221,3.1054285537067297,10.0,100,50,10
Config_255,98.66666666666667,77.30555555555554,3.093018497399263,10.0,100,50,50
Config_256,96.66666666666667,78.63888888888889,3.093018497399263,10.0,100,50,100
